site,country,year,plot,an_yield,an_CP_l,an_NDF_C,an_ADF_C,an_IVTD_C,an_IVCWD_C,an_CP_C,an_NDF_K,an_ADF_K,an_CP_K
23,Norway_b,2006,8,7.782978467,NA,55.11366984,30.14180878,82.86368309,69.23526671,7.827286597,NA,NA,NA
23,Norway_b,2006,9,7.230252439,NA,53.43202673,29.23223401,83.8305931,69.7911191,8.932891571,NA,NA,NA
23,Norway_b,2006,10,6.264414611,NA,53.20537858,28.84932633,83.76477606,69.72571358,7.666901573,NA,NA,NA
23,Norway_b,2006,11,7.624596953,NA,54.19491046,29.48150833,83.31379981,69.32777868,8.405047746,NA,NA,NA
23,Norway_b,2006,12,7.463847484,NA,57.08759534,30.77519924,82.40860655,70.03157785,7.008084089,NA,NA,NA
23,Norway_b,2006,13,4.392319535,NA,48.66950944,26.49881004,86.12733595,71.50480129,8.76014237,NA,NA,NA
23,Norway_b,2006,14,5.437318128,NA,37.41955731,25.52829984,87.17101886,65.67283212,10.28763054,NA,NA,NA
23,Norway_b,2006,15,6.418013703,NA,43.01239443,26.77264666,87.22845958,70.33082718,11.66800785,NA,NA,NA
23,Norway_b,2006,16,8.795220449,NA,57.75088706,31.10474473,82.07625552,69.27182756,7.601030404,NA,NA,NA
23,Norway_b,2006,17,6.713177025,NA,50.69201902,27.67727923,85.50964784,71.45677758,7.831277559,NA,NA,NA
23,Norway_b,2006,18,6.970031902,NA,52.94056817,28.49855256,84.83438837,71.44792305,8.776692291,NA,NA,NA
23,Norway_b,2006,19,7.566258124,NA,55.05981495,29.82881139,84.2381032,71.59193493,7.157444395,NA,NA,NA
23,Norway_b,2006,20,7.180719171,NA,54.64098711,29.57276351,83.64035746,70.34441843,8.201465356,NA,NA,NA
23,Norway_b,2006,21,5.253784904,NA,51.24287186,27.841953,84.99476246,70.99358067,8.003635467,NA,NA,NA
23,Norway_b,2006,22,6.042724386,NA,52.79233678,28.97765022,83.79070177,69.49461212,8.295391577,NA,NA,NA
23,Norway_b,2006,23,6.855847402,NA,55.04572943,30.39132188,82.68849163,68.82845787,7.742889641,NA,NA,NA
23,Norway_b,2006,24,6.565152874,NA,52.29350217,28.24004753,84.9289483,71.26985234,7.872072686,NA,NA,NA
23,Norway_b,2006,25,6.484690682,NA,54.33827246,29.62134784,82.84916438,68.61073141,7.651997676,NA,NA,NA
23,Norway_b,2006,26,7.857586376,NA,52.0212632,28.29069186,84.80149263,70.83516661,7.875335141,NA,NA,NA
23,Norway_b,2006,27,7.246960272,NA,60.7196761,32.52974862,81.29553367,69.84796992,7.757025744,NA,NA,NA
23,Norway_b,2006,28,5.431688826,NA,51.04261359,26.90586112,86.70290935,73.95089642,7.721329428,NA,NA,NA
23,Norway_b,2006,29,5.855732856,NA,47.01982622,28.37691852,84.07780321,66.04743155,8.850505176,NA,NA,NA
23,Norway_b,2006,30,5.363761842,NA,40.93421799,28.52828023,83.45234473,60.03995121,9.606781417,NA,NA,NA
24,Norway_c,2003,1,12.067,14.07539156,NA,NA,NA,NA,NA,54.53732908,29.12530952,13.85959124
24,Norway_c,2003,2,11.902,12.35201542,NA,NA,NA,NA,NA,57.16795665,31.72801798,11.6989319
24,Norway_c,2003,3,12.017,16.38130357,NA,NA,NA,NA,NA,53.46859865,29.18214113,15.89907007
24,Norway_c,2003,4,11.164,15.87730652,NA,NA,NA,NA,NA,52.62816732,28.34151559,15.18971695
24,Norway_c,2003,5,13.129,16.470628,NA,NA,NA,NA,NA,53.89404296,29.00419148,16.06120516
24,Norway_c,2003,12,9.964,10.15178392,NA,NA,NA,NA,NA,54.70203432,29.07246588,9.747290245
24,Norway_c,2003,13,8.197,11.23292058,NA,NA,NA,NA,NA,57.40075515,30.81613517,10.28964865
24,Norway_c,2003,14,12.346,20.774107,NA,NA,NA,NA,NA,44.81571602,26.8695456,20.4826462
24,Norway_c,2003,15,8.46,20.19343972,NA,NA,NA,NA,NA,46.00522931,24.49013712,19.41316489
24,Norway_c,2003,16,12.611,11.47391662,NA,NA,NA,NA,NA,56.93917532,31.05390532,10.98227242
24,Norway_c,2003,17,10.264,12.68488163,NA,NA,NA,NA,NA,56.96685405,30.88797545,12.14023529
24,Norway_c,2003,18,8.675,18.6307853,NA,NA,NA,NA,NA,47.79705937,26.54190202,18.32304755
24,Norway_c,2003,19,11.047,17.3943548,NA,NA,NA,NA,NA,48.92813071,26.19276817,16.9115201
24,Norway_c,2003,20,11.087,16.09572021,NA,NA,NA,NA,NA,51.50149815,28.05573915,15.53886872
24,Norway_c,2003,27,10.753,9.863927509,NA,NA,NA,NA,NA,57.20473356,30.93308007,9.225425463
24,Norway_c,2003,28,9.702,10.24197975,NA,NA,NA,NA,NA,61.01193568,32.80872191,9.498582766
24,Norway_c,2003,29,11.618,21.56522207,NA,NA,NA,NA,NA,44.52444397,25.0353727,20.97149359
24,Norway_c,2003,30,8.523,21.35872785,NA,NA,NA,NA,NA,44.84224921,24.98155344,20.5739103
24,Norway_c,2004,1,10.664,12.81017325,NA,NA,NA,NA,NA,50.99459021,26.05108683,12.35547754
24,Norway_c,2004,2,12.966,11.80826296,NA,NA,NA,NA,NA,56.31540876,30.39168441,11.00941404
24,Norway_c,2004,3,12.833,12.38343041,NA,NA,NA,NA,NA,53.31555677,28.55184291,11.81526631
24,Norway_c,2004,4,12.079,11.65939337,NA,NA,NA,NA,NA,58.29778624,31.35229655,10.98911334
24,Norway_c,2004,5,12.318,12.94034137,NA,NA,NA,NA,NA,53.85904205,28.4091143,12.5625
24,Norway_c,2004,12,10.346,11.49724531,NA,NA,NA,NA,NA,46.75224435,23.77269283,11.08730427
24,Norway_c,2004,13,13.158,11.28460822,NA,NA,NA,NA,NA,57.63526144,30.45560268,10.27659979
24,Norway_c,2004,14,8.504,16.67829845,NA,NA,NA,NA,NA,50.12075141,27.26761289,16.28206579
24,Norway_c,2004,15,6.576,16.58825654,NA,NA,NA,NA,NA,50.92819951,26.44443431,16.10772126
24,Norway_c,2004,16,12.2,13.44038422,NA,NA,NA,NA,NA,49.81094262,25.69998607,12.86365266
24,Norway_c,2004,17,12.56,12.43892317,NA,NA,NA,NA,NA,59.19060908,31.60763774,11.71724224
24,Norway_c,2004,18,11.79,13.33930768,NA,NA,NA,NA,NA,56.15686344,29.53687617,12.65806828
24,Norway_c,2004,19,11.922,13.60879047,NA,NA,NA,NA,NA,54.39048482,28.12165241,13.30962716
24,Norway_c,2004,20,13.932,13.12797427,NA,NA,NA,NA,NA,56.34359173,29.45178725,12.65520026
24,Norway_c,2004,27,9.498,11.09489498,NA,NA,NA,NA,NA,47.54825963,24.19532638,10.43668404
24,Norway_c,2004,28,11.272,11.94169735,NA,NA,NA,NA,NA,57.59187101,30.48116572,10.58082528
24,Norway_c,2004,29,7.411,16.30925314,NA,NA,NA,NA,NA,50.48673593,26.97622318,15.77880853
24,Norway_c,2004,30,5.623,16.67579584,NA,NA,NA,NA,NA,52.06488885,26.59447626,15.95849635
25,Norway_d,2004,1,9.81788018,10.4594494,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,2,8.842731582,10.38625827,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,3,10.95292115,12.14452867,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,4,10.04492152,11.69024757,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,5,10.37423174,10.9433172,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,6,10.59234149,10.13088607,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,7,10.18379803,9.977980938,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,8,9.714656921,10.43993248,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,9,11.59600008,12.43542078,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,10,9.362162865,10.49816415,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,11,9.605697174,13.10645836,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,12,11.02372066,7.84321295,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,13,7.539938413,9.513115388,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,14,8.239818127,18.20067697,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,15,6.261332901,20.55380732,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,16,10.3181157,9.072993339,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,17,10.94552365,10.22990846,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,18,9.733767134,10.63290934,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,19,10.04131581,13.00599725,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,20,11.67117849,10.66661608,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,21,10.23633814,9.724407891,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,22,10.92029701,11.31369199,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,23,10.25068552,10.54942094,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,24,9.265862282,10.94664391,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,25,10.45571029,11.98765467,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,26,8.946287167,11.57548757,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,27,9.438238881,8.482461478,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,28,6.624126758,9.820486425,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,29,10.49150934,16.28854567,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,30,5.521847154,20.47407393,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,31,10.98369053,11.00389067,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,32,11.22326051,12.58956935,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,33,10.71637493,12.2902528,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,34,9.544760097,11.46394319,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,35,10.98901043,13.09263523,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,38,9.553344406,17.33225798,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,39,6.342670626,18.4944944,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,40,11.25501467,9.906590176,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,41,10.67309084,11.83216701,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,42,10.41022813,13.51672344,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,43,10.11069709,11.64326923,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,44,10.62030539,11.5058195,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,47,9.255328621,16.82863011,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2004,48,6.59047109,16.10826983,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,1,8.782126762,12.46444108,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,2,7.988908682,11.30810789,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,3,9.007269106,11.7684399,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,4,9.125049511,12.32414115,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,5,8.743090199,12.11469166,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,6,8.449893522,10.93513564,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,7,9.072810403,11.84782106,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,8,7.643432121,11.4716144,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,9,9.54686176,11.56749548,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,10,8.25706729,11.21101848,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,11,8.942598067,12.5129196,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,12,8.458473765,9.478536754,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,13,6.868990726,10.65459429,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,14,7.275305822,16.5709632,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,15,5.366891574,19.94139568,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,16,7.90728699,10.83018768,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,17,8.552301697,11.55142733,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,18,7.806176688,12.54383575,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,19,8.925157832,12.63896151,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,20,8.879256682,12.4624572,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,21,8.840873699,11.2259966,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,22,8.658920978,11.74520447,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,23,7.822800609,11.75211306,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,24,8.31277259,12.51970409,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,25,8.707103427,11.83679608,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,26,8.214773043,11.72830125,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,27,7.806176974,10.25,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,28,6.510777447,12.71573905,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,29,7.586835183,17.236212,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,30,4.45503905,19.84700947,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,31,9.342876165,12.03635462,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,32,8.241731423,11.16980964,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,33,8.351915806,11.08273054,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,34,8.036362733,11.0750348,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,35,8.041802059,11.15990446,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,38,7.67623166,18.11255203,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,39,5.103739505,17.41781356,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,40,8.402107289,10.23349953,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,41,8.596907302,11.48883543,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,42,8.091474536,10.79525247,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,43,9.274732193,11.60385451,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,44,8.237971633,10.33005303,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,47,6.439667861,16.76606672,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2005,48,4.893852317,15.70705873,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,1,5.289017421,10.42665404,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,2,4.968843297,11.21763618,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,3,6.412708059,11.05834979,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,4,5.709004562,11.60224464,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,5,5.969949145,12.30604936,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,6,4.986725893,12.01985497,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,7,5.642678534,11.67111462,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,8,4.327146309,12.08766182,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,9,6.288882392,12.32713849,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,10,5.009314741,12.04596565,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,11,5.385633657,13.21042979,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,12,4.997381944,9.30406772,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,13,4.32306706,11.22076748,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,14,5.889601651,16.10513086,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,15,3.30364817,19.54697367,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,16,4.807632548,11.27754407,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,17,5.645619975,11.50712422,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,18,4.269285464,12.44016493,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,19,5.723509597,11.47404158,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,20,5.857022504,12.33564484,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,21,5.734457409,11.58069951,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,22,5.515991911,11.66914218,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,23,4.575203918,11.99029459,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,24,5.157601773,12.38954364,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,25,5.130272383,10.50681054,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,26,4.60724296,12.50533751,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,27,4.23499124,9.624857478,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,28,4.570483764,10.13764562,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,29,5.889318566,16.91524389,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,30,3.167217922,19.83320433,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,31,5.322111129,10.4017075,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,32,4.470851467,11.8092638,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,33,5.558817268,10.89783074,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,34,4.170981431,11.6584411,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,35,5.568125322,11.47085402,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,38,5.450942384,16.75859855,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,39,3.199352284,17.6361304,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,40,5.11366278,10.19695704,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,41,5.856563973,11.61038509,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,42,5.263479171,11.17309761,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,43,6.4408259,10.64838317,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,44,5.277696155,10.82084511,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,47,4.818207452,16.751409,NA,NA,NA,NA,NA,NA,NA,NA
25,Norway_d,2006,48,3.467129821,16.36629417,NA,NA,NA,NA,NA,NA,NA,NA
26,Poland_a,2004,1,9.915214508,13.79981578,NA,NA,NA,NA,NA,51.49875784,26.18962517,13.98074044
26,Poland_a,2004,2,10.3576,15.90407225,NA,NA,NA,NA,NA,51.76178222,26.47045381,15.57790517
26,Poland_a,2004,3,8.866645937,16.13558238,NA,NA,NA,NA,NA,49.67874513,25.97393572,15.61004539
26,Poland_a,2004,4,7.098184381,16.64722454,NA,NA,NA,NA,NA,48.92251463,25.69050725,15.94180113
26,Poland_a,2004,5,8.200326334,14.3492626,NA,NA,NA,NA,NA,49.87552012,25.47051244,14.06425903
26,Poland_a,2004,6,8.11572619,12.66538734,NA,NA,NA,NA,NA,49.22254479,25.69678513,12.53164755
26,Poland_a,2004,7,8.394756889,14.34109903,NA,NA,NA,NA,NA,50.46218254,25.43150042,14.34201272
26,Poland_a,2004,8,8.888953015,13.32329344,NA,NA,NA,NA,NA,48.38104301,24.75630395,13.03090479
26,Poland_a,2004,9,7.989835207,15.11699763,NA,NA,NA,NA,NA,50.30518868,25.64563737,14.67049985
26,Poland_a,2004,10,7.658401111,15.93183452,NA,NA,NA,NA,NA,50.2671643,25.58623437,15.44711178
26,Poland_a,2004,11,8.401061714,17.0181283,NA,NA,NA,NA,NA,49.82205113,25.63657858,16.57877765
26,Poland_a,2004,12,8.267308333,12.90374464,NA,NA,NA,NA,NA,49.32639798,24.61263879,12.95272334
26,Poland_a,2004,13,7.989546667,18.46797125,NA,NA,NA,NA,NA,56.50354856,28.06904892,17.57251723
26,Poland_a,2004,14,5.940098413,24.60767896,NA,NA,NA,NA,NA,43.91564764,23.7688812,23.55421864
26,Poland_a,2004,15,4.507864762,22.73418327,NA,NA,NA,NA,NA,43.85649126,24.32512595,21.22740656
26,Poland_a,2004,16,7.74774619,12.84279855,NA,NA,NA,NA,NA,47.72091344,24.76677826,12.70840692
26,Poland_a,2004,17,8.550398571,14.6916047,NA,NA,NA,NA,NA,51.27236405,26.72318952,14.16194309
26,Poland_a,2004,18,8.140570857,16.55453969,NA,NA,NA,NA,NA,51.06153942,26.50780546,16.26876412
26,Poland_a,2004,19,8.784440158,18.03456531,NA,NA,NA,NA,NA,50.49880199,25.72098201,17.57989642
26,Poland_a,2004,20,6.569395174,15.84016413,NA,NA,NA,NA,NA,48.714901,24.54395318,15.31681397
26,Poland_a,2004,21,8.763646667,13.19710949,NA,NA,NA,NA,NA,52.40560916,26.59550952,13.10967324
26,Poland_a,2004,22,9.452235,14.09262587,NA,NA,NA,NA,NA,50.81685606,26.61989106,14.07759247
26,Poland_a,2004,23,9.382824667,13.25647799,NA,NA,NA,NA,NA,51.4335211,26.73613247,13.25022188
26,Poland_a,2004,24,7.620845143,17.10240529,NA,NA,NA,NA,NA,52.76487767,27.18851033,16.67511043
26,Poland_a,2004,25,8.427473571,14.78917155,NA,NA,NA,NA,NA,52.66799926,27.56697488,14.4377644
26,Poland_a,2004,26,8.577926191,17.18246147,NA,NA,NA,NA,NA,50.64630048,25.99706607,16.8382854
26,Poland_a,2004,27,9.679897857,13.2451233,NA,NA,NA,NA,NA,49.97857176,24.93724864,13.4497596
26,Poland_a,2004,28,7.293357143,15.91609047,NA,NA,NA,NA,NA,55.26648801,27.70204652,15.20358178
26,Poland_a,2004,29,5.922236604,22.91309993,NA,NA,NA,NA,NA,45.72413253,25.07707993,21.55320557
26,Poland_a,2004,30,4.334323016,24.89668718,NA,NA,NA,NA,NA,41.81315736,23.17723622,23.86057993
26,Poland_a,2005,1,8.396666667,13.00741862,NA,NA,NA,NA,NA,52.4385408,27.83665457,13.07130806
26,Poland_a,2005,2,11.82523809,11.51128287,NA,NA,NA,NA,NA,57.93728748,30.35402932,11.60995953
26,Poland_a,2005,3,12.67380952,13.02172412,NA,NA,NA,NA,NA,54.89343603,29.8865185,13.14967124
26,Poland_a,2005,4,10.18904762,10.83056036,NA,NA,NA,NA,NA,53.04428705,28.01542366,10.63698474
26,Poland_a,2005,5,12.01904762,12.02553734,NA,NA,NA,NA,NA,53.28222345,27.89560182,12.29223207
26,Poland_a,2005,6,11.03904762,11.3453218,NA,NA,NA,NA,NA,53.02547149,28.0988284,11.17268247
26,Poland_a,2005,7,9.774285714,12.59949576,NA,NA,NA,NA,NA,49.59489038,26.54947871,12.49056684
26,Poland_a,2005,8,8.907142858,11.0150294,NA,NA,NA,NA,NA,51.13400267,26.44289014,11.26676691
26,Poland_a,2005,9,10.15809524,11.61739992,NA,NA,NA,NA,NA,54.1885435,29.21971123,11.46278478
26,Poland_a,2005,10,11.15619048,11.58464764,NA,NA,NA,NA,NA,55.80165955,29.45547123,11.58783827
26,Poland_a,2005,11,9.839523809,11.58380922,NA,NA,NA,NA,NA,51.87174612,27.63576635,11.17875551
26,Poland_a,2005,12,8.345238095,11.5778281,NA,NA,NA,NA,NA,49.97419572,25.66201769,11.89464337
26,Poland_a,2005,13,13.57142857,11.76786623,NA,NA,NA,NA,NA,58.46667825,31.8081807,11.5953443
26,Poland_a,2005,14,6.592380952,12.08841375,NA,NA,NA,NA,NA,57.61843687,31.18356255,11.9989165
26,Poland_a,2005,15,5.876190475,18.23369125,NA,NA,NA,NA,NA,55.24790924,29.91126256,18.08901945
26,Poland_a,2005,16,9.022380952,10.91487769,NA,NA,NA,NA,NA,51.46249644,26.91453792,10.74904998
26,Poland_a,2005,17,10.51238095,11.42828184,NA,NA,NA,NA,NA,56.1440886,29.48591593,11.30595443
26,Poland_a,2005,18,9.917619047,11.62447184,NA,NA,NA,NA,NA,58.00114659,30.39434772,11.48046706
26,Poland_a,2005,19,9.912619047,12.02183064,NA,NA,NA,NA,NA,55.29544256,29.0324949,12.37811051
26,Poland_a,2005,20,9.791904762,11.74777513,NA,NA,NA,NA,NA,54.77889705,28.52216311,11.65242487
26,Poland_a,2005,21,10.00690476,13.38515222,NA,NA,NA,NA,NA,56.58862309,29.43737062,13.5812787
26,Poland_a,2005,22,11.00142857,12.3003993,NA,NA,NA,NA,NA,53.41142449,27.8201805,12.47114823
26,Poland_a,2005,23,9.802619048,16.36564876,NA,NA,NA,NA,NA,56.00668577,28.83994316,16.38882648
26,Poland_a,2005,24,12.50714286,13.94784171,NA,NA,NA,NA,NA,54.53176661,29.08453265,13.94946221
26,Poland_a,2005,25,11.68904762,11.2501324,NA,NA,NA,NA,NA,53.88949322,29.35258524,11.22615544
26,Poland_a,2005,26,10.88476191,11.10861624,NA,NA,NA,NA,NA,54.21373392,28.79845437,11.11611361
26,Poland_a,2005,27,8.826666667,16.10505907,NA,NA,NA,NA,NA,54.2553183,27.96067652,16.54922178
26,Poland_a,2005,28,10.89952381,11.27034274,NA,NA,NA,NA,NA,58.17512342,30.67538905,10.99130041
26,Poland_a,2005,29,5.928571429,18.88544177,NA,NA,NA,NA,NA,50.54263454,28.06713655,18.24598394
26,Poland_a,2005,30,6.014761906,22.59368815,NA,NA,NA,NA,NA,48.25919167,27.59847439,22.30191097
26,Poland_a,2006,1,6.780063493,15.90097133,NA,NA,NA,NA,NA,57.61775251,29.63771065,14.78608385
26,Poland_a,2006,2,6.082344127,14.27900128,NA,NA,NA,NA,NA,57.44873737,29.51342673,14.97618321
26,Poland_a,2006,3,6.321092698,13.84097104,NA,NA,NA,NA,NA,55.66497099,28.66815975,14.50156649
26,Poland_a,2006,4,6.019384444,16.67339028,NA,NA,NA,NA,NA,57.47786488,29.7083909,16.66411952
26,Poland_a,2006,5,5.570143174,15.55243822,NA,NA,NA,NA,NA,57.61489691,29.13854026,15.62206477
26,Poland_a,2006,6,5.350304762,17.28518068,NA,NA,NA,NA,NA,55.6976754,28.49260589,15.52063857
26,Poland_a,2006,7,5.735335714,14.01179257,NA,NA,NA,NA,NA,55.50105877,28.21152811,14.54786205
26,Poland_a,2006,8,7.019778096,15.29602244,NA,NA,NA,NA,NA,56.25228815,28.54579156,16.81131316
26,Poland_a,2006,9,6.231950476,16.89651016,NA,NA,NA,NA,NA,55.68527848,28.58230753,15.93485854
